src,dst
27.0,711.0
27.0,721.0
27.0,723.0
27.0,724.0
27.0,727.0
27.0,728.0
27.0,729.0
27.0,733.0
27.0,739.0
27.0,752.0
27.0,755.0
27.0,757.0
27.0,761.0
27.0,770.0
27.0,775.0
27.0,793.0
27.0,794.0
27.0,795.0
27.0,815.0
27.0,831.0
27.0,834.0
27.0,865.0
27.0,869.0
27.0,875.0
27.0,922.0
27.0,936.0
27.0,937.0
27.0,952.0
27.0,955.0
27.0,975.0
27.0,976.0
27.0,979.0
27.0,985.0
28.0,52.0
28.0,127.0
28.0,173.0
28.0,421.0
28.0,434.0
28.0,447.0
28.0,962.0
28.0,970.0
29.0,0.0
29.0,4.0
29.0,6.0
29.0,13.0
29.0,16.0
29.0,54.0
29.0,62.0
29.0,74.0
29.0,77.0
29.0,131.0
29.0,179.0
29.0,202.0
29.0,212.0
29.0,213.0
29.0,223.0
29.0,227.0
29.0,242.0
29.0,266.0
29.0,273.0
29.0,298.0
29.0,365.0
29.0,371.0
29.0,380.0
29.0,406.0
29.0,440.0
29.0,452.0
29.0,453.0
29.0,457.0
29.0,467.0
29.0,469.0
29.0,486.0
29.0,520.0
29.0,522.0
29.0,541.0
29.0,542.0
29.0,589.0
29.0,637.0
29.0,654.0
29.0,657.0
29.0,672.0
29.0,676.0
29.0,701.0
29.0,712.0
29.0,742.0
29.0,744.0
29.0,769.0
29.0,776.0
29.0,787.0
29.0,788.0
29.0,791.0
29.0,798.0
29.0,812.0
29.0,813.0
29.0,828.0
29.0,838.0
29.0,848.0
29.0,851.0
29.0,870.0
29.0,880.0
29.0,888.0
29.0,891.0
29.0,893.0
29.0,902.0
29.0,927.0
29.0,928.0
29.0,939.0
29.0,978.0
29.0,994.0
30.0,6.0
30.0,19.0
30.0,23.0
30.0,32.0
30.0,39.0
30.0,40.0
30.0,41.0
30.0,64.0
30.0,66.0
30.0,76.0
30.0,81.0
30.0,94.0
30.0,97.0
30.0,119.0
30.0,137.0
30.0,140.0
30.0,158.0
30.0,162.0
30.0,183.0
30.0,199.0
30.0,224.0
30.0,267.0
30.0,284.0
30.0,298.0
30.0,299.0
30.0,305.0
30.0,307.0
30.0,308.0
30.0,313.0
30.0,321.0
30.0,323.0
30.0,327.0
30.0,388.0
30.0,390.0
30.0,400.0
30.0,408.0
30.0,442.0
30.0,446.0
30.0,449.0
30.0,459.0
30.0,461.0
30.0,470.0
30.0,476.0
30.0,484.0
30.0,506.0
30.0,518.0
30.0,525.0
30.0,533.0
30.0,556.0
30.0,588.0
30.0,605.0
30.0,612.0
30.0,634.0
30.0,642.0
30.0,647.0
30.0,666.0
30.0,691.0
30.0,710.0
30.0,719.0
30.0,723.0
30.0,729.0
30.0,735.0
30.0,743.0
30.0,783.0
30.0,785.0
30.0,786.0
30.0,806.0
30.0,810.0
30.0,811.0
30.0,819.0
30.0,820.0
30.0,824.0
30.0,845.0
30.0,847.0
30.0,855.0
30.0,858.0
30.0,862.0
30.0,878.0
30.0,880.0
30.0,884.0
30.0,907.0
30.0,931.0
30.0,935.0
30.0,937.0
30.0,940.0
30.0,952.0
30.0,963.0
30.0,975.0
30.0,996.0
31.0,143.0
31.0,260.0
32.0,7.0
32.0,31.0
32.0,38.0
32.0,51.0
32.0,53.0
32.0,63.0
32.0,107.0
32.0,136.0
32.0,143.0
32.0,158.0
32.0,165.0
32.0,181.0
32.0,217.0
32.0,224.0
32.0,248.0
32.0,253.0
32.0,254.0
32.0,260.0
32.0,299.0
32.0,384.0
32.0,390.0
32.0,431.0
32.0,435.0
32.0,442.0
32.0,447.0
32.0,506.0
32.0,511.0
32.0,525.0
32.0,626.0
32.0,642.0
32.0,671.0
32.0,692.0
32.0,718.0
32.0,758.0
32.0,782.0
32.0,820.0
32.0,827.0
32.0,845.0
32.0,887.0
32.0,907.0
33.0,13.0
33.0,16.0
33.0,75.0
33.0,84.0
33.0,90.0
33.0,91.0
33.0,100.0
33.0,179.0
33.0,283.0
33.0,445.0
33.0,519.0
33.0,544.0
33.0,649.0
33.0,678.0
33.0,800.0
33.0,823.0
33.0,849.0
34.0,86.0
34.0,141.0
34.0,171.0
34.0,220.0
34.0,301.0
34.0,383.0
34.0,419.0
34.0,439.0
34.0,455.0
34.0,458.0
34.0,481.0
34.0,500.0
34.0,601.0
34.0,604.0
34.0,632.0
34.0,679.0
34.0,704.0
34.0,720.0
34.0,783.0
34.0,810.0
34.0,821.0
34.0,866.0
34.0,873.0
34.0,931.0
34.0,934.0
34.0,965.0
35.0,9.0
35.0,50.0
35.0,86.0
35.0,125.0
35.0,185.0
35.0,225.0
35.0,256.0
35.0,318.0
35.0,320.0
35.0,355.0
35.0,426.0
35.0,474.0
35.0,481.0
35.0,534.0
35.0,559.0
35.0,579.0
35.0,632.0
35.0,651.0
35.0,698.0
35.0,745.0
35.0,799.0
35.0,966.0
35.0,989.0
36.0,5.0
36.0,7.0
36.0,25.0
36.0,31.0
36.0,48.0
36.0,63.0
36.0,70.0
36.0,87.0
36.0,143.0
36.0,151.0
36.0,158.0
36.0,165.0
36.0,210.0
36.0,217.0
36.0,239.0
36.0,260.0
36.0,275.0
36.0,291.0
36.0,304.0
36.0,326.0
36.0,335.0
36.0,352.0
36.0,356.0
36.0,365.0
36.0,373.0
36.0,390.0
36.0,392.0
36.0,394.0
36.0,402.0
36.0,415.0
36.0,425.0
36.0,428.0
36.0,431.0
36.0,442.0
36.0,444.0
36.0,454.0
36.0,460.0
36.0,461.0
36.0,486.0
36.0,489.0
36.0,495.0
36.0,501.0
36.0,511.0
36.0,557.0
36.0,563.0
36.0,585.0
36.0,598.0
36.0,599.0
36.0,615.0
36.0,616.0
36.0,620.0
36.0,655.0
36.0,672.0
36.0,690.0
36.0,715.0
36.0,738.0
36.0,740.0
36.0,748.0
36.0,758.0
36.0,772.0
36.0,796.0
36.0,808.0
36.0,822.0
36.0,845.0
36.0,864.0
36.0,867.0
36.0,879.0
36.0,881.0
36.0,887.0
36.0,899.0
36.0,900.0
36.0,902.0
36.0,905.0
36.0,939.0
36.0,940.0
36.0,968.0
36.0,971.0
36.0,980.0
36.0,983.0
37.0,127.0
37.0,152.0
37.0,230.0
37.0,328.0
37.0,421.0
37.0,651.0
38.0,626.0
39.0,97.0
39.0,127.0
39.0,207.0
39.0,265.0
39.0,421.0
39.0,472.0
39.0,493.0
39.0,651.0
39.0,762.0
40.0,19.0
40.0,81.0
40.0,145.0
40.0,162.0
40.0,209.0
40.0,228.0
40.0,240.0
40.0,269.0
40.0,305.0
40.0,311.0
40.0,323.0
40.0,368.0
40.0,408.0
40.0,477.0
40.0,509.0
40.0,510.0
40.0,612.0
40.0,625.0
40.0,636.0
40.0,694.0
40.0,710.0
40.0,778.0
40.0,840.0
40.0,860.0
40.0,877.0
40.0,942.0
40.0,963.0
41.0,60.0
41.0,67.0
41.0,114.0
41.0,167.0
41.0,305.0
41.0,408.0
41.0,435.0
41.0,810.0
41.0,821.0
42.0,2.0
42.0,4.0
42.0,5.0
42.0,77.0
42.0,84.0
42.0,87.0
42.0,105.0
42.0,151.0
42.0,211.0
42.0,212.0
42.0,277.0
42.0,287.0
42.0,298.0
42.0,316.0
42.0,317.0
42.0,352.0
42.0,365.0
42.0,392.0
42.0,422.0
42.0,442.0
42.0,465.0
42.0,469.0
42.0,478.0
42.0,486.0
42.0,501.0
42.0,516.0
42.0,529.0
42.0,563.0
42.0,629.0
42.0,684.0
42.0,709.0
42.0,731.0
42.0,737.0
42.0,766.0
42.0,782.0
42.0,784.0
42.0,790.0
42.0,791.0
42.0,796.0
42.0,833.0
42.0,845.0
42.0,881.0
42.0,893.0
42.0,923.0
42.0,939.0
42.0,940.0
42.0,961.0
42.0,971.0
43.0,14.0
43.0,48.0
43.0,104.0
43.0,118.0
43.0,146.0
43.0,153.0
43.0,155.0
43.0,168.0
43.0,262.0
43.0,280.0
43.0,291.0
43.0,292.0
43.0,296.0
43.0,306.0
43.0,319.0
43.0,325.0
43.0,326.0
43.0,333.0
43.0,335.0
43.0,341.0
43.0,342.0
43.0,350.0
43.0,367.0
43.0,369.0
43.0,372.0
43.0,375.0
43.0,393.0
43.0,420.0
43.0,425.0
43.0,428.0
43.0,436.0
43.0,452.0
43.0,475.0
43.0,491.0
43.0,495.0
43.0,501.0
43.0,517.0
43.0,520.0
43.0,531.0
43.0,566.0
43.0,585.0
43.0,617.0
43.0,618.0
43.0,620.0
43.0,655.0
43.0,690.0
43.0,695.0
43.0,705.0
43.0,715.0
43.0,733.0
43.0,736.0
43.0,746.0
43.0,752.0
43.0,760.0
43.0,767.0
43.0,768.0
43.0,770.0
43.0,772.0
43.0,795.0
43.0,797.0
43.0,802.0
43.0,817.0
43.0,826.0
43.0,832.0
43.0,846.0
43.0,865.0
43.0,867.0
43.0,879.0
43.0,898.0
43.0,900.0
43.0,901.0
43.0,902.0
43.0,949.0
43.0,960.0
43.0,968.0
43.0,992.0
44.0,13.0
44.0,16.0
44.0,33.0
44.0,75.0
44.0,83.0
44.0,179.0
44.0,261.0
44.0,266.0
44.0,324.0
44.0,379.0
44.0,445.0
44.0,487.0
44.0,519.0
44.0,520.0
44.0,544.0
44.0,550.0
44.0,584.0
44.0,596.0
44.0,675.0
44.0,701.0
44.0,755.0
44.0,761.0
44.0,776.0
44.0,800.0
44.0,823.0
44.0,838.0
44.0,883.0
44.0,956.0
45.0,64.0
45.0,69.0
45.0,144.0
45.0,324.0
45.0,379.0
45.0,401.0
45.0,446.0
45.0,471.0
45.0,515.0
45.0,526.0
45.0,546.0
45.0,550.0
45.0,578.0
45.0,638.0
45.0,713.0
45.0,761.0
45.0,803.0
45.0,842.0
45.0,862.0
45.0,875.0
45.0,885.0
45.0,910.0
45.0,926.0
45.0,985.0
46.0,164.0
47.0,12.0
47.0,25.0
47.0,109.0
47.0,139.0
47.0,165.0
47.0,193.0
47.0,218.0
47.0,342.0
47.0,347.0
47.0,363.0
47.0,390.0
47.0,391.0
47.0,417.0
47.0,418.0
47.0,420.0
47.0,425.0
47.0,521.0
47.0,647.0
47.0,673.0
47.0,697.0
47.0,733.0
47.0,746.0
47.0,751.0
47.0,804.0
47.0,817.0
47.0,837.0
47.0,864.0
47.0,865.0
47.0,905.0
47.0,909.0
47.0,913.0
47.0,918.0
47.0,979.0
48.0,325.0
48.0,452.0
48.0,597.0
48.0,629.0
48.0,693.0
48.0,715.0
48.0,748.0
48.0,769.0
48.0,772.0
48.0,867.0
48.0,879.0
48.0,939.0
48.0,971.0
49.0,15.0
49.0,102.0
49.0,126.0
49.0,129.0
49.0,166.0
49.0,171.0
49.0,188.0
49.0,238.0
49.0,240.0
49.0,305.0
49.0,323.0
49.0,331.0
49.0,337.0
49.0,358.0
49.0,414.0
49.0,419.0
49.0,451.0
49.0,458.0
49.0,500.0
49.0,508.0
49.0,526.0
49.0,582.0
49.0,601.0
49.0,603.0
49.0,610.0
49.0,612.0
49.0,636.0
49.0,661.0
49.0,691.0
49.0,722.0
49.0,836.0
49.0,847.0
49.0,858.0
49.0,866.0
49.0,873.0
49.0,920.0
49.0,934.0
50.0,127.0
50.0,220.0
50.0,355.0
50.0,403.0
50.0,421.0
50.0,481.0
50.0,564.0
50.0,632.0
50.0,651.0
50.0,799.0
51.0,32.0
51.0,38.0
51.0,63.0
51.0,107.0
51.0,109.0
51.0,110.0
51.0,130.0
51.0,158.0
51.0,181.0
51.0,217.0
51.0,226.0
51.0,254.0
51.0,255.0
51.0,343.0
51.0,348.0
51.0,362.0
51.0,402.0
51.0,415.0
51.0,424.0
51.0,442.0
51.0,468.0
51.0,490.0
51.0,552.0
51.0,599.0
51.0,620.0
51.0,626.0
51.0,659.0
51.0,671.0
51.0,684.0
51.0,730.0
51.0,738.0
51.0,749.0
51.0,780.0
51.0,782.0
51.0,805.0
51.0,845.0
51.0,854.0
51.0,887.0
51.0,951.0
51.0,980.0
52.0,434.0
52.0,962.0
53.0,31.0
53.0,38.0
53.0,52.0
53.0,56.0
53.0,60.0
53.0,142.0
53.0,143.0
53.0,176.0
53.0,216.0
53.0,217.0
53.0,224.0
53.0,254.0
53.0,260.0
53.0,290.0
53.0,322.0
53.0,390.0
53.0,434.0
53.0,435.0
53.0,459.0
53.0,511.0
53.0,555.0
53.0,626.0
53.0,642.0
53.0,659.0
53.0,749.0
53.0,758.0
53.0,782.0
53.0,805.0
53.0,951.0
53.0,962.0
53.0,983.0
54.0,62.0
54.0,99.0
54.0,198.0
54.0,213.0
54.0,541.0
54.0,560.0
54.0,788.0
54.0,798.0
55.0,25.0
55.0,31.0
55.0,143.0
55.0,159.0
55.0,208.0
55.0,210.0
55.0,239.0
55.0,260.0
55.0,275.0
55.0,316.0
55.0,344.0
55.0,447.0
55.0,460.0
55.0,709.0
55.0,748.0
55.0,758.0
55.0,827.0
55.0,874.0
55.0,916.0
55.0,969.0
55.0,983.0
56.0,7.0
56.0,31.0
56.0,32.0
56.0,38.0
56.0,53.0
56.0,60.0
56.0,63.0
56.0,107.0
56.0,176.0
56.0,217.0
56.0,224.0
56.0,236.0
56.0,248.0
56.0,254.0
56.0,260.0
56.0,322.0
56.0,390.0
56.0,435.0
56.0,447.0
56.0,511.0
56.0,555.0
56.0,615.0
56.0,626.0
56.0,642.0
56.0,659.0
56.0,692.0
56.0,758.0
56.0,782.0
56.0,805.0
56.0,887.0
57.0,276.0
57.0,385.0
57.0,771.0
58.0,1.0
58.0,102.0
58.0,240.0
58.0,248.0
58.0,328.0
58.0,389.0
58.0,414.0
58.0,419.0
58.0,451.0
58.0,477.0
58.0,521.0
58.0,576.0
58.0,601.0
58.0,604.0
58.0,691.0
58.0,821.0
58.0,836.0
58.0,858.0
58.0,936.0
58.0,965.0
59.0,11.0
59.0,45.0
59.0,144.0
59.0,445.0
59.0,504.0
59.0,517.0
59.0,570.0
59.0,645.0
59.0,675.0
59.0,739.0
59.0,761.0
59.0,831.0
59.0,896.0
59.0,926.0
59.0,985.0
60.0,435.0
61.0,0.0
61.0,16.0
61.0,20.0
61.0,90.0
61.0,98.0
61.0,123.0
61.0,169.0
61.0,179.0
61.0,206.0
61.0,246.0
61.0,266.0
61.0,288.0
61.0,303.0
61.0,346.0
61.0,371.0
61.0,387.0
61.0,406.0
61.0,463.0
61.0,479.0
61.0,654.0
61.0,676.0
61.0,712.0
61.0,776.0
61.0,803.0
61.0,812.0
61.0,823.0
61.0,838.0
61.0,851.0
61.0,882.0
61.0,886.0
61.0,888.0
61.0,891.0
61.0,893.0
62.0,54.0
62.0,68.0
62.0,74.0
62.0,94.0
62.0,98.0
62.0,101.0
62.0,123.0
62.0,198.0
62.0,213.0
62.0,227.0
62.0,293.0
62.0,354.0
62.0,360.0
62.0,380.0
62.0,440.0
62.0,453.0
62.0,457.0
62.0,493.0
62.0,541.0
62.0,560.0
62.0,584.0
62.0,681.0
62.0,699.0
62.0,701.0
62.0,712.0
62.0,742.0
62.0,788.0
62.0,814.0
62.0,828.0
62.0,928.0
62.0,938.0
62.0,959.0
62.0,994.0
62.0,998.0
63.0,887.0
64.0,446.0
64.0,862.0
65.0,635.0
65.0,844.0
65.0,890.0
66.0,31.0
66.0,70.0
66.0,102.0
66.0,143.0
66.0,260.0
66.0,276.0
66.0,390.0
66.0,441.0
66.0,451.0
66.0,461.0
66.0,521.0
66.0,562.0
66.0,647.0
66.0,679.0
66.0,680.0
66.0,747.0
66.0,751.0
66.0,858.0
67.0,41.0
67.0,114.0
67.0,127.0
67.0,167.0
67.0,188.0
67.0,305.0
67.0,311.0
67.0,323.0
67.0,358.0
67.0,553.0
67.0,601.0
67.0,632.0
67.0,636.0
67.0,661.0
67.0,821.0
67.0,965.0
67.0,970.0
68.0,681.0
68.0,998.0
69.0,64.0
69.0,261.0
69.0,308.0
69.0,338.0
69.0,370.0
69.0,446.0
69.0,471.0
69.0,546.0
69.0,573.0
69.0,708.0
69.0,775.0
69.0,842.0
69.0,862.0
69.0,885.0
69.0,910.0
69.0,954.0
69.0,996.0
70.0,1.0
70.0,12.0
70.0,31.0
70.0,57.0
70.0,66.0
70.0,108.0
70.0,130.0
70.0,143.0
70.0,176.0
70.0,208.0
70.0,260.0
70.0,275.0
70.0,276.0
70.0,295.0
70.0,351.0
70.0,390.0
70.0,418.0
70.0,424.0
70.0,441.0
70.0,521.0
70.0,647.0
70.0,667.0
70.0,680.0
70.0,748.0
70.0,751.0
70.0,907.0
70.0,909.0
70.0,915.0
70.0,983.0
71.0,33.0
71.0,91.0
71.0,103.0
71.0,121.0
71.0,122.0
71.0,125.0
71.0,128.0
71.0,135.0
71.0,170.0
71.0,178.0
71.0,185.0
71.0,200.0
71.0,204.0
71.0,214.0
71.0,256.0
71.0,269.0
71.0,303.0
71.0,318.0
71.0,353.0
71.0,411.0
71.0,412.0
71.0,426.0
71.0,433.0
71.0,464.0
71.0,494.0
71.0,497.0
71.0,589.0
71.0,625.0
71.0,643.0
71.0,644.0
71.0,654.0
71.0,662.0
71.0,686.0
71.0,694.0
71.0,698.0
71.0,716.0
71.0,717.0
71.0,742.0
71.0,759.0
71.0,778.0
71.0,825.0
71.0,857.0
71.0,872.0
71.0,894.0
71.0,903.0
71.0,904.0
71.0,914.0
71.0,919.0
71.0,942.0
71.0,967.0
71.0,989.0
71.0,994.0
72.0,0.0
72.0,4.0
72.0,16.0
72.0,54.0
72.0,75.0
72.0,99.0
72.0,106.0
72.0,123.0
72.0,133.0
72.0,150.0
72.0,156.0
72.0,160.0
72.0,179.0
72.0,184.0
72.0,198.0
72.0,205.0
72.0,206.0
72.0,227.0
72.0,242.0
72.0,262.0
72.0,264.0
72.0,292.0
72.0,303.0
72.0,326.0
72.0,334.0
72.0,371.0
72.0,392.0
72.0,406.0
72.0,457.0
72.0,465.0
72.0,479.0
72.0,501.0
72.0,519.0
72.0,520.0
72.0,522.0
72.0,541.0
72.0,560.0
72.0,589.0
72.0,609.0
72.0,635.0
72.0,654.0
72.0,668.0
72.0,676.0
72.0,701.0
72.0,757.0
72.0,769.0
72.0,773.0
72.0,776.0
72.0,787.0
72.0,791.0
72.0,800.0
72.0,803.0
72.0,838.0
72.0,844.0
72.0,851.0
72.0,852.0
72.0,886.0
72.0,888.0
72.0,891.0
72.0,900.0
72.0,902.0
72.0,923.0
72.0,933.0
72.0,939.0
73.0,1.0
73.0,24.0
73.0,57.0
73.0,58.0
73.0,60.0
73.0,66.0
73.0,70.0
73.0,79.0
73.0,107.0
73.0,129.0
73.0,130.0
73.0,176.0
73.0,196.0
73.0,208.0
73.0,215.0
73.0,234.0
73.0,243.0
73.0,251.0
73.0,276.0
73.0,366.0
73.0,385.0
73.0,389.0
73.0,398.0
73.0,411.0
73.0,415.0
73.0,424.0
73.0,480.0
73.0,490.0
73.0,492.0
73.0,521.0
73.0,527.0
73.0,530.0
73.0,539.0
73.0,549.0
73.0,552.0
73.0,559.0
73.0,575.0
73.0,576.0
73.0,577.0
73.0,598.0
73.0,621.0
73.0,658.0
73.0,659.0
73.0,691.0
73.0,697.0
73.0,725.0
73.0,726.0
73.0,734.0
73.0,735.0
73.0,745.0
73.0,747.0
73.0,750.0
73.0,771.0
73.0,780.0
73.0,809.0
73.0,822.0
73.0,868.0
73.0,907.0
73.0,909.0
73.0,943.0
73.0,980.0
73.0,984.0
73.0,986.0
73.0,990.0
74.0,380.0
74.0,440.0
74.0,453.0
74.0,712.0
74.0,928.0
75.0,0.0
75.0,13.0
75.0,16.0
75.0,90.0
75.0,179.0
75.0,246.0
75.0,283.0
75.0,519.0
75.0,520.0
75.0,544.0
75.0,624.0
75.0,800.0
75.0,803.0
75.0,838.0
76.0,321.0
76.0,338.0
76.0,370.0
76.0,534.0
76.0,847.0
77.0,3.0
77.0,6.0
77.0,42.0
77.0,84.0
77.0,107.0
77.0,202.0
77.0,253.0
77.0,277.0
77.0,298.0
77.0,326.0
77.0,361.0
77.0,365.0
77.0,369.0
77.0,377.0
77.0,404.0
77.0,428.0
77.0,430.0
77.0,442.0
77.0,452.0
77.0,454.0
77.0,457.0
77.0,461.0
77.0,478.0
77.0,486.0
77.0,493.0
77.0,495.0
77.0,501.0
77.0,502.0
77.0,512.0
77.0,525.0
77.0,558.0
77.0,566.0
77.0,620.0
77.0,627.0
77.0,629.0
77.0,630.0
77.0,672.0
77.0,715.0
77.0,748.0
77.0,772.0
77.0,786.0
77.0,790.0
77.0,791.0
77.0,793.0
77.0,813.0
77.0,828.0
77.0,833.0
77.0,845.0
77.0,848.0
77.0,867.0
77.0,879.0
77.0,880.0
77.0,884.0
77.0,899.0
77.0,902.0
77.0,912.0
77.0,949.0
77.0,961.0
78.0,874.0
78.0,958.0
78.0,983.0
79.0,176.0
79.0,405.0
79.0,435.0
79.0,555.0
79.0,692.0
79.0,907.0
79.0,964.0
79.0,986.0
80.0,12.0
80.0,53.0
80.0,57.0
80.0,70.0
80.0,108.0
80.0,174.0
80.0,176.0
80.0,180.0
80.0,196.0
80.0,274.0
80.0,285.0
80.0,295.0
80.0,385.0
80.0,390.0
80.0,405.0
80.0,468.0
80.0,492.0
80.0,539.0
80.0,552.0
80.0,600.0
80.0,658.0
80.0,667.0
80.0,680.0
80.0,751.0
80.0,908.0
80.0,924.0
80.0,945.0
80.0,986.0
81.0,46.0
81.0,88.0
81.0,94.0
81.0,162.0
81.0,164.0
81.0,354.0
81.0,742.0
81.0,781.0
81.0,794.0
81.0,994.0
82.0,11.0
82.0,14.0
82.0,100.0
82.0,155.0
82.0,249.0
82.0,306.0
82.0,309.0
82.0,359.0
82.0,382.0
82.0,436.0
82.0,504.0
82.0,523.0
82.0,570.0
82.0,573.0
82.0,593.0
82.0,618.0
82.0,700.0
82.0,724.0
82.0,733.0
82.0,739.0
82.0,752.0
82.0,755.0
82.0,770.0
82.0,775.0
82.0,795.0
82.0,865.0
82.0,869.0
82.0,922.0
82.0,952.0
82.0,995.0
83.0,26.0
83.0,44.0
83.0,64.0
83.0,69.0
83.0,74.0
83.0,84.0
83.0,116.0
83.0,211.0
83.0,227.0
83.0,261.0
83.0,267.0
83.0,288.0
83.0,380.0
83.0,410.0
83.0,440.0
83.0,446.0
83.0,448.0
83.0,453.0
83.0,487.0
83.0,505.0
83.0,524.0
83.0,536.0
83.0,537.0
83.0,546.0
83.0,554.0
83.0,573.0
83.0,584.0
83.0,588.0
83.0,592.0
