src,dst
323,56249
323,56249
324,29639
325,35352
328,34579
329,10938
330,60844
332,4765
333,50544
336,16772
338,52220
339,33602
340,20114
341,24519
341,24519
344,60938
344,60938
345,5343
345,5343
345,5343
352,29784
355,34749
355,23414
355,54808
355,18609
355,49594
355,21373
355,14000
355,56316
355,54742
355,54742
356,54905
356,54905
356,33285
356,33285
356,33285
357,5888
358,64548
359,24783
362,58926
363,32639
369,8831
369,26888
369,13029
369,58255
369,12457
369,30653
369,61965
369,30293
369,55696
369,68421
369,64053
369,41266
369,62212
369,54095
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,43090
369,50538
369,54095
369,54095
369,52028
369,52028
369,38862
369,56099
369,53515
369,58410
369,54095
369,49867
369,57051
369,64053
369,49867
369,13975
369,13975
369,68699
369,65328
369,54095
373,55072
373,59867
373,69902
373,63095
373,54591
375,64285
375,63335
376,63236
377,20423
378,15869
378,33914
379,9016
380,64137
380,39183
380,50188
380,33405
389,59935
390,43472
392,13012
392,13012
392,40169
393,18341
394,681
394,681
394,681
394,23886
397,58035
397,50596
397,23146
397,52342
397,23146
397,50596
397,44436
397,31290
397,44256
397,70727
397,17385
397,68724
397,31196
397,42042
397,55717
397,38882
397,34622
397,61415
397,11350
397,11350
397,12170
397,25613
397,34286
397,69976
397,8407
397,8407
397,18168
397,66315
397,23166
397,69611
399,55269
400,64795
400,64795
401,56155
401,43852
402,20956
402,56799
404,65678
408,27338
409,58448
411,68462
411,68462
419,35001
420,62782
421,62653
421,61479
422,11690
422,16898
425,60579
425,16730
425,63974
425,33688
425,69776
425,48031
425,3036
425,68056
425,30494
425,52471
425,44243
425,65761
425,4960
425,60830
425,60453
425,21168
425,48650
425,56512
425,35631
425,22357
425,64105
425,52921
425,57509
425,67803
425,65761
425,65761
425,5318
425,7042
425,51818
425,62506
425,38903
425,57513
425,54510
425,38189
425,65192
425,66785
425,3397
425,40332
425,66227
425,63851
425,28327
425,53914
425,7314
425,38736
425,63969
425,63969
425,22905
425,22905
425,29765
425,29765
425,7757
425,44435
425,44435
425,54604
425,64384
425,14857
425,8882
425,69776
425,68295
425,55966
425,55966
425,33711
425,15861
425,21976
425,70242
425,68130
425,7041
425,65761
425,70186
425,8882
426,63879
426,63879
427,55669
429,5903
432,24866
434,66346
435,28419
436,56109
436,56109
440,25757
441,285
442,66799
443,54889
445,27680
446,24641
447,61762
448,68368
449,11166
449,66407
449,36122
449,63337
450,29913
452,62885
456,55449
456,66655
457,55153
457,55153
458,58251
462,41560
464,28387
464,28387
464,50712
467,25836
467,6930
471,59926
472,16560
473,48239
474,29598
474,20980
478,69011
483,60384
484,1851
484,1851
484,66536
484,66536
485,41858
487,11604
487,53313
487,36590
487,67907
488,2069
488,2069
488,6945
488,6945
488,2069
488,2069
488,6945
488,6945
490,52165
494,50125
495,25364
496,36363
497,70882
497,37848
497,58023
497,54812
497,59880
497,24861
498,45053
499,59273
500,1562
501,10973
502,55583
503,21991
503,70390
504,42396
504,15783
506,53918
506,67213
507,54777
508,54713
509,35911
512,29143
513,16247
514,59033
520,58087
521,15293
522,35646
523,66664
524,44427
525,27590
526,65065
530,64435
531,67818
533,3990
533,39266
533,972
533,70179
533,58630
535,58727
535,58727
535,58727
535,52587
535,33968
535,13245
535,6366
535,59063
535,57115
535,53017
537,33228
537,45271
537,21079
537,7690
541,50542
541,59322
544,5999
546,54444
547,27203
550,65267
550,58594
550,68940
550,21053
550,54359
550,63146
550,58324
551,59138
553,60196
554,53598
555,7051
555,32302
555,70132
555,42342
556,50428
558,54113
560,53799
561,63234
562,61583
563,6970
564,62728
566,49493
566,49493
566,50103
566,50103
566,58393
566,6191
566,70548
566,60580
566,50103
566,50103
566,34890
566,59574
566,46399
566,2375
566,2375
566,34270
566,34270
566,68217
566,14303
566,59572
566,50103
566,34270
566,50103
566,59572
566,34270
566,68217
566,34270
566,34270
566,34270
566,34270
566,34270
566,34270
566,50103
566,50103
566,59572
566,59572
566,59572
566,59572
566,59572
566,59572
566,63654
566,63654
566,63654
566,63654
566,63654
566,63654
566,7038
566,45142
566,6078
566,7745
566,7745
566,37506
566,61536
566,59574
566,59236
566,44148
566,37998
566,44031
566,34270
566,34270
566,34270
566,34270
566,34270
566,59574
566,59574
566,34270
566,34270
566,34270
566,34270
566,34270
566,34270
566,34270
566,59572
566,59572
566,14303
566,50103
566,24392
566,50103
566,50103
566,50103
566,50103
566,50103
566,50103
566,34270
566,34270
566,34270
566,59572
566,59572
566,34270
566,34270
566,34270
566,34270
566,34270
566,34270
566,34270
566,13516
566,34270
566,34270
567,70132
567,55224
567,37352
569,55829
570,54993
571,33623
577,52604
580,47191
585,57694
586,69427
588,47309
588,56521
588,48473
588,50987
588,65493
588,66300
588,36283
588,30109
588,69328
588,41579
588,29692
588,59061
588,64438
588,34040
588,69948
588,57375
588,57969
588,36951
588,71080
588,16415
588,48931
588,58276
588,27676
588,51989
588,33088
588,3145
588,53732
588,58383
588,32404
588,6163
588,53220
588,35082
588,57881
588,40014
588,56301
588,47485
588,7167
588,59719
588,21339
588,65194
589,9382
590,15415
592,9730
592,60020
594,51499
596,60600
597,52437
598,54243
602,60377
604,34362
604,56375
605,60552
606,53388
606,16739
607,61340
608,53955
611,12994
611,29264
613,10971
616,65160
616,21405
617,40620
620,59246
622,61963
623,37108
624,46060
625,65547
626,43155
629,17941
629,60767
630,19054
631,38692
632,12298
632,12298
632,12298
633,67682
634,8962
635,34403
635,34403
635,28951
635,4459
635,69170
635,59929
638,60387
639,10045
640,52603
641,35845
641,1233
641,60811
646,69330
646,52807
646,25871
646,66219
646,55156
646,48277
646,68394
646,9342
646,50628
646,32887
646,68569
646,7401
646,20490
646,32334
646,35512
646,65644
646,45651
646,55283
646,9270
646,55476
646,25542
646,50606
646,16382
646,53524
646,46098
646,25188
646,40212
646,28917
646,47519
646,10640
646,13585
646,55249
646,67266
646,23827
646,33433
650,47268
650,47268
650,47268
650,9582
650,9582
650,9582
650,22963
650,22963
650,22963
650,64085
650,65939
650,65939
650,65939
652,19008
653,51874
654,51194
659,33178
661,60114
662,67928
663,8561
664,10440
666,70307
670,63583
671,51418
674,70863
674,21745
674,57913
675,70396
675,14152
676,56283
677,34694
681,70236
681,70236
681,39802
681,39802
681,39802
681,63051
681,63051
681,63051
681,8611
681,8611
682,9977
683,53037
684,63027
692,36743
694,56183
694,56183
695,60954
696,28586
697,70878
701,44143
703,9987
703,68266
703,13498
704,47445
706,54408
708,56389
709,5555
711,32381
711,16740
711,43820
711,67071
715,4373
716,48088
716,54992
718,40109
718,56931
718,54402
720,54674
725,55664
727,31784
733,10931
734,55556
734,55556
735,57237
735,37711
736,14450
737,9497
737,3997
737,3997
737,3997
737,3997
737,31276
738,63239
738,63239
740,64303
741,30868
745,4509
745,4509
746,37190
747,68535
747,55229
747,70153
747,40964
747,41276
747,65630
747,64470
750,48446
752,66530
753,57031
755,37691
757,64270
759,69118
759,69118
759,16802
759,16802
759,16802
760,58453
763,33387
768,69097
769,61539
775,21171
779,14460
779,63782
780,69511
781,23084
782,42404
783,63260
784,38320
789,30365
790,13909
791,6083
793,64623
793,60945
795,13645
795,53334
796,58023
797,54546
799,62028
800,17684
800,62314
800,5176
800,5176
800,1788
801,13660
805,55581
808,61799
810,47606
811,28830
811,28830
814,23524
818,33637
818,43616
819,52790
821,25195
822,21657
824,34552
824,1486
824,40114
824,55284
824,59560
824,25913
824,29613
824,49642
824,63920
824,63920
824,25489
825,65928
825,70569
825,44486
825,70569
825,65928
826,17143
827,6228
827,56279
827,2467
827,60994
827,49289
829,34273
830,65512
831,68152
831,58218
831,66613
831,63135
831,8713
831,42427
831,41716
831,25998
831,21901
831,68020
831,61080
831,48964
831,56802
831,17643
831,42087
831,30647
831,67509
831,54579
831,59565
831,56893
831,4060
831,18708
831,68076
831,59895
831,59895
831,33072
831,51751
831,18993
831,52275
831,67365
831,660
832,55858
833,3974
834,23136
835,16639
835,16639
835,16639
837,59846
837,17750
839,20368
840,43535
841,26792
841,54683
842,32859
846,62430
846,62430
846,12776
846,52387
846,10767
846,55682
846,53949
846,20607
846,56605
846,46358
846,47920
846,56671
846,42043
846,53407
846,55766
846,57270
848,64235
848,64235
848,62488
848,52429
848,53840
848,54556
848,27178
848,46707
848,49525
848,13619
848,68259
848,14964
848,2285
848,8101
848,68532
848,44582
848,51630
848,51630
848,32109
849,56709
850,34372
852,3158
853,13343
853,66291
853,70065
853,22817
853,15785
854,43970
854,43970
859,51329
859,58740
860,69289
861,17854
867,13212
867,65862
875,29714
875,57870
877,28405
877,45701
877,41668
879,58863
879,22531
879,52650
881,20000
881,38386
884,26707
885,59453
885,38017
885,68136
885,65118
885,58874
885,42153
885,65118
885,42153
887,37450
888,56406
888,45311
888,68185
888,61123
888,49344
890,65872
890,65872
896,62309
896,65762
897,24046
898,62699
900,8189
902,11368
905,19289
906,61316
906,55293
906,5595
906,9872
906,53821
906,22477
908,10501
909,66438
909,53212
909,12098
910,54373
911,12493
911,53562
911,22170
912,10385
917,16418
917,50883
920,27505
921,11675
922,53221
922,53221
922,53221
923,26832
924,6921
924,22957
924,22957
925,8348
928,40973
933,21853
933,21853
936,42479
936,50490
936,70196
940,26537
941,15961
945,54791
947,30496
951,66635
951,45637
951,45637
953,22781
953,20511
953,20511
953,55023
961,46587
962,54656
962,54656
963,42302
963,42302
966,1678
966,2815
969,48755
969,16284
969,53373
970,66503
974,47410
975,67097
978,64977
978,64977
978,64977
978,64977
978,64977
978,64977
978,64977
978,64977
978,59006
978,42572
981,40554
986,59417
990,31586
992,6627
992,6627
996,46162
1002,1941
1003,39679
1004,41063
1008,55734
1008,18337
1014,62199
1019,18264
1019,18264
1021,66595
1023,58895
1024,46216
1025,5880
1027,8498
1028,69210
1029,20563
1029,20563
1029,52209
1029,46249
1030,44436
1030,11152
1030,873
1030,59384
1032,60357
1034,2201
1035,20707
1036,68551
1037,66257
1038,52685
1039,24327
1040,2629
1040,57626
1040,24410
1040,53347
1040,26200
1041,34906
1041,19040
1041,13706
1042,37242
1046,69621
1048,37943
1048,37943
1048,37943
1051,16785
1053,22471
1054,68659
1056,16184
1058,16529
1059,23467
1061,41611
1061,68470
1061,28117
1063,66677
1063,66677
1064,27582
1064,70882
1065,60778
1066,68310
1068,59554
1069,1704
1070,59498
1071,62825
1076,3429
1077,57841
1079,55081
1079,33460
1079,60546
1079,65496
1080,17154
1083,38561
1085,12930
1086,27207
1088,70091
1089,62387
1091,3329
1091,3329
1096,54137
1096,70714
1096,10356
1096,53919
1096,57716
1096,66033
1097,51961
1097,40795
1097,67002
1100,53041
1101,35581
1102,53717
1102,9456
1102,12217
1102,39471
1102,64296
1102,64296
1102,59957
1102,30648
1102,59516
1102,43300
1102,62042
1102,61518
1103,1186
1106,57512
1106,12118
1106,5775
1106,10802
1106,47332
1106,14647
1107,52560
1107,52560
1108,35401
1110,34898
1112,65750
1112,59512
1112,3465
1112,29762
1112,68954
1112,292
1112,17599
1112,15752
1112,59127
1112,63742
1112,52556
1115,41715
1118,15637
1118,2283
1122,6161
1123,11142
1125,52284
1127,21670
1129,40660
1129,24168
1129,33485
1129,64619
1129,56565
1130,67947
1130,64802
1136,35009
1136,35009
1136,67188
1136,35009
1136,67188
1136,67188
1137,63082
1138,8222
1138,8222
1138,36984
1138,36984
1139,3153
1139,40738
1140,12982
1140,36341
1143,958
1143,958
1146,27582
1147,9858
1147,67691
1147,5601
1147,5601
1147,36099
1147,36099
1147,66707
1147,66707
1147,24612
1147,24612
1147,70187
1147,54384
1147,49657
1147,53814
1147,53814
1147,48254
1147,39523
1147,39523
1147,13284
1147,13284
1147,33721
1147,33721
1147,33721
1147,24005
1147,25180
1147,25180
1147,62284
1147,62284
1147,23682
1147,23682
1147,62171
1147,62171
1147,16059
1147,16059
1147,62171
1147,39797
1147,1457
1147,1457
1147,50777
1147,50777
1147,58192
1147,35391
1147,35391
1147,7812
1147,7812
1148,13599
1148,13599
1148,50684
1148,68296
1152,46620
1153,65570
1154,35221
1157,2719
1157,56721
1157,30174
1157,60744
1159,29566
1163,41627
1164,19054
1164,57082
1164,24212
1164,60994
1164,41705
1164,21325
1165,3591
1165,34493
1165,3591
1165,3591
1165,17547
1166,59804
1167,69462
1167,21027
1167,27737
1167,1862
1167,43256
1167,56741
1167,14578
1167,52660
1167,31485
1167,48770
1167,62197
1167,29386
1171,42395
1172,66970
1173,43344
1174,3832
1175,11182
1176,11140
1176,60191
1178,33073
1179,56897
1179,53094
1180,53325
1180,53325
1180,53325
1181,64347
1182,60841
1182,60841
1183,45961
1184,41473
1187,23477
1187,23466
1190,65210
1193,62592
1194,1262
1194,1262
1195,68438
1196,43635
1197,26055
1198,60318
1198,67950
1198,40317
1198,25568
1201,61955
1201,52453
1201,52453
1201,52453
1201,52453
1202,23541
1202,48487
1202,6265
1203,6539
1204,60524
1205,11262
1205,48488
1205,35373
1207,68350
1210,70173
1212,64116
1213,53933
1220,61716
1226,68721
1228,63864
1230,68838
1232,66479
1232,17335
1237,31568
1237,28876
1238,53256
1239,49045
1244,60184
1246,49048
1247,52319
1249,138
1250,28863
1252,29983
1253,70779
1253,70779
1256,52047
1258,39688
1259,53346
1259,19681
1259,14601
1260,59020
1260,60604
1260,25733
1261,12638
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1262,44302
1264,53205
1264,50645
1266,42915
1267,35286
1268,16445
1268,16445
1268,16445
1269,52523
1271,30546
1271,30546
1271,30546
1271,30546
1271,30546
1271,30546
1271,30546
1271,30546
1272,13425
1272,13425
1272,13425
1272,13425
1272,13425
1272,1262
1272,1262
1272,1262
1272,1262
1272,1262
1272,1262
1272,1262
1272,1262
1272,1262
1272,57432
1272,1262
1275,55457
1281,62740
1284,31142
1284,31142
1285,15805
1286,54647
1288,8528
1288,8528
1288,60390
1289,15731
1292,56970
1293,33030
1294,8179
1295,1908
1297,54089
1301,33935
1302,35034
1303,35011
1303,6440
1303,28793
1303,56903
1303,54187
1303,36238
1304,383
1304,58387
1307,65988
1307,8232
1307,20618
1307,64548
1307,20618
1308,61288
1311,60375
1314,56260
1315,53237
1316,70302
1317,60485
1318,27724
1320,36306
1323,63306
1325,53582
1326,27745
1327,51009
1330,54488
1335,7208
1336,65872
1337,13512
1338,69581
1341,61481
1341,61481
1342,44233
1348,58124
1348,59880
1348,59135
1348,65716
1350,18439
1352,45420
1354,55145
1355,17593
1356,67973
1356,44568
1356,46817
1356,67652
1356,3776
1356,68820
1356,65799
1356,40200
1356,23101
1356,27295
1356,25531
1356,10726
1356,64487
1356,45679
1356,18823
1357,69774
1359,53852
1361,58927
1361,51483
1361,59003
1361,3499
1361,26912
1361,67499
1361,43561
1361,68623
1361,65839
1361,61425
1363,55928
1365,24272
1365,60363
1365,24272
1365,28659
1365,36925
1369,58941
1370,62386
1370,42247
1370,59076
1370,7505
1370,30577
1370,62354
1370,54481
1370,35815
1370,29044
1370,16482
1370,70825
1370,70825
1370,39682
1370,58445
1370,41965
1370,69372
1370,49271
1370,52764
1370,17544
1370,70901
1370,2986
1370,2986
1370,70839
1370,62867
1370,60863
1370,35126
1370,9255
1370,9255
1370,60615
1370,49458
1370,70602
1370,10765
1370,58629
1370,13683
1370,30827
1370,70784
1370,55303
1370,21071
1370,40452
1370,29671
1373,49781
1376,58446
1377,15207
1379,46474
1379,35646
1380,37996
1381,54234
1381,11302
1381,64970
1381,70318
1381,43550
1381,68886
1382,47809
1383,44356
1383,61027
1383,64784
1383,5134
1383,11032
1384,1845
1385,32962
1385,61594
1386,21364
1387,16929
1387,40099
1389,12890
1389,62051
1389,58527
1389,70741
1389,47822
1389,57628
1389,58140
1389,35246
1389,16207
1389,5252
1389,5252
1389,33802
1389,33171
1389,47420
1389,19429
1389,2827
1389,2827
1389,2827
1389,27332
1389,27332
1389,53221
1389,53221
1389,66908
1389,53221
1389,60797
1389,68895
1391,43843
1391,43843
1392,14334
1392,52203
1393,70346
1394,60595
1397,59040
1397,59040
1398,59745
1399,58345
1401,30360
1402,52191
1402,52191
1405,57245
1406,64921
1409,12004
1409,24359
1409,54942
1411,65424
1413,14046
1415,7164
1416,4321
1416,63524
1416,57766
1417,69903
1420,24033
1420,11707
1420,11707
1421,41175
1423,48827
1424,69529
1425,33438
1426,4493
1428,60609
1429,64243
1429,31131
1429,63919
1429,23151
1429,47796
1430,31910
1432,64155
1433,48016
1433,48016
1435,61749
1439,1021
1439,22321
1439,61960
1440,51856
1440,37007
1440,57246
1440,15352
1440,53733
1440,69884
1441,69054
1441,31320
1443,47250
1443,47250
1443,1278
1444,52535
1444,55402
1444,7923
1444,59698
1444,32865
1444,31237
1444,67516
1444,37454
1444,64343
1444,48782
1444,15951
1444,60088
1444,50292
1444,63703
1444,19070
1444,36719
1444,26991
1444,55887
1444,48782
1444,64343
1444,60088
1444,63703
1444,37454
1444,19070
1444,36719
1444,32865
1444,67516
1444,50292
1444,15951
1444,59698
1444,31237
1444,26991
1444,23519
1444,40654
1444,950
1444,35408
1444,40104
1444,50292
1444,35185
1444,48782
1444,52287
1444,6936
1444,6936
1444,59400
1444,35185
1444,52107
1444,26216
1444,27518
1444,39026
1444,48782
1444,59341
1444,37020
1444,54700
1444,31228
1444,35185
1444,62993
1444,63815
1444,4480
1444,63815
1444,22913
1444,22913
1444,60756
1444,9357
1444,59440
1444,67179
1444,25491
1444,67179
1444,25491
1444,32416
1444,25491
1444,32416
1444,64866
1444,63429
1444,56513
1444,62475
1444,36564
1444,11003
1445,1084
1447,45444
1452,63988
1452,11872
1452,56704
1454,57665
1454,53410
1454,42241
1454,48910
1458,42042
1458,42042
1458,42042
1458,42042
1460,29257
1463,45780
1463,68484
1464,69400
1464,65932
1472,70006
1472,70006
1472,14477
1472,14477
1472,70006
1472,10010
1472,10010
1472,10010
1472,65699
1472,65699
1472,31819
1477,65215
1481,3421
1481,3421
1481,3421
1481,38526
1483,56242
1484,36044
1487,55729
1488,39634
1489,56864
1490,23502
1493,24698
1494,53273
1494,57377
1494,67672
1494,62290
1494,11355
1494,15
1495,54670
1496,53188
1497,66013
1499,39227
1499,59219
1499,67649
1501,11788
1501,12273
1504,67717
1506,52139
1508,60698
1509,52038
1509,8489
1510,63892
1510,7284
1512,55322
1513,62608
1514,63006
1514,20814
1514,20814
1514,18968
1514,8213
1514,35213
1514,23229
1514,26034
1514,26034
1514,26034
1514,64806
1514,64806
1514,64806
1514,34609
1514,8149
1514,65488
1514,43327
1514,43327
1514,11391
1514,62531
1514,18591
1514,18591
1514,64423
1514,45436
1514,24607
1514,24607
1514,24607
1514,12531
1514,12531
1514,18607
1514,27816
1514,16752
1514,32098
1514,32098
1514,29213
1514,29213
1514,53900
1514,51522
1514,20814
1514,20814
1514,53862
1514,20814
1514,20814
1514,20814
1514,14201
1514,39934
1514,68588
1514,9561
1514,52150
1514,46211
1514,32285
1514,70360
1514,70360
1514,70360
1514,50022
1514,50022
1514,17326
1514,22211
1514,21800
1514,39390
1514,39390
1514,64652
1514,2568
1514,14905
1514,58141
1514,55126
1514,64652
1514,63370
1514,21032
1514,8361
1514,8361
1514,60620
1514,27047
1514,27047
1514,59452
1514,59452
1514,47354
1514,45892
1514,49601
1514,42534
1514,32712
1514,31616
1514,19547
1514,59452
1514,65794
1514,52943
1514,60739
1514,7625
1514,46639
1514,21741
1514,21741
1514,40030
1514,56438
1514,41070
1514,52197
1514,22480
1514,22480
1514,2287
1514,20115
1514,17790
1514,10041
1514,10041
1514,59242
1514,56953
1514,60225
1514,21143
1514,65035
1514,67022
1514,52012
1514,26927
1514,57210
1514,57843
1514,58814
1514,53651
1514,53651
1514,62106
1514,62106
1514,17458
1514,45496
1514,27985
1514,70567
1514,56113
1514,53926
1514,12060
1514,65571
1515,22745
1517,64264
1521,13920
1521,13920
1522,69953
1522,68129
1523,23865
1524,64915
1524,64915
1525,49844
1526,69599
1527,3251
1528,60851
1533,65526
1534,11121
1534,6661
1534,50997
1534,17508
1534,13891
1534,57949
1534,65885
1534,11707
1534,30921
1534,70598
1535,3722
1536,70157
1537,52800
1537,45311
1537,21120
1537,63997
1537,15126
1537,9139
1537,4314
1537,61350
1538,22295
1539,67292
1546,66565
1547,46794
1547,52098
1548,14289
1548,60116
1548,42811
1548,12144
1548,63417
1548,63417
1548,12144
1548,12144
1548,5547
1548,5547
1548,37347
1548,12144
1548,12254
1548,18229
1548,29235
1548,56160
1548,62036
1548,39243
1548,54688
1548,65426
1548,63417
1548,48366
1548,28839
1548,37347
1548,27666
1548,39243
1548,18229
1548,27666
1548,27666
1548,63451
1548,57518
1548,17819
1548,27666
1548,11819
1548,57518
1548,57518
1548,55540
1548,54688
1548,857
1548,54029
1550,68249
1552,41625
1552,48766
1553,63261
1554,58199
1555,60488
1556,48214
1558,59898
1559,19860
1559,58301
1559,54245
1559,55553
1559,62775
1560,70160
1561,68415
1561,68415
1563,23368
1563,20346
1563,48261
1563,69791
1563,68195
1563,50503
1563,56328
1563,67271
1563,23530
1563,52013
1563,66936
1563,17696
1565,49212
1566,26898
1569,70112
1573,65894
1574,57297
1576,10148
1578,52743
1578,65716
1580,48026
1581,30009
1583,69911
1584,4167
1586,53581
1587,681
1588,54161
1588,64468
1588,8986
1589,60585
1589,41072
1591,62182
1598,28802
1599,41455
1600,14113
1604,66488
1606,39769
1607,63653
1608,65092
1608,65092
1608,31145
1613,36613
1615,68639
1615,67577
1616,2849
1616,2849
1619,28343
1621,56279
1624,6045
1626,56211
1627,50380
1628,60870
1632,49869
1632,57334
1632,44047
1632,54276
1632,64820
1633,31867
1634,47734
1635,35857
1636,59405
1637,36922
1638,61791
1639,54214
1639,54214
1643,39588
1645,63312
1645,26846
1645,12827
1645,55896
1645,69437
1645,44699
1645,12083
1645,69711
1645,59932
1645,4762
1645,5670
1645,53601
1645,9638
1645,36727
1645,36450
1645,58534
1645,24687
1645,69157
1645,11774
1645,60386
1645,70612
1645,60752
1645,15934
1645,59914
1646,22430
1648,61067
1649,62784
1651,70162
1652,70364
1652,7645
1652,7645
1652,64709
1652,68188
1658,60808
1659,37118
1659,15779
1659,66521
1659,66521
1659,19797
1659,55007
1663,36353
1666,10905
1668,70918
1668,70918
1668,70918
1669,55805
1672,21920
1672,16519
1672,58286
1673,63283
